fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,alcohol.density.ratio,quality_label
7.1,0.36,0.37,1.7578579175523736,0.018821754240587758,39.0,114.0,0.99036,3.08,0.49,12.7,7,12.8236196938487,High
7.8,0.3,0.36,1.7227665977411035,0.023716526617316044,20.0,198.0,0.99222,3.06,0.66,11.9,6,11.993307935740058,Low
6.1,0.68,0.52,0.8754687373538999,0.03633192924739028,32.0,123.0,0.99022,3.24,0.45,12.0,6,12.118519116963908,Low
5.2,0.34,0.37,1.9740810260220096,0.03052920503482287,42.0,133.0,0.99076,3.25,0.41,12.5,6,12.616577173079252,Low
5.6,0.28,0.4,1.9600947840472698,0.03343477608623739,36.0,118.0,0.99144,3.21,0.43,12.1,7,12.204470265472445,High
6.2,0.19,0.38,1.8082887711792655,0.018821754240587758,22.0,82.0,0.98961,3.05,0.36,12.5,6,12.631238568729096,Low
5.7,0.16,0.26,1.9878743481543455,0.042101176018635396,28.0,113.0,0.9936,3.06,0.58,9.9,6,9.96376811594203,Low
7.6,0.17,0.46,0.6418538861723948,0.03536714383729131,63.0,147.0,0.99126,3.02,0.41,10.7,6,10.79434255392127,Low
7.3,0.2,0.39,1.1939224684724346,0.046883585898850416,24.0,87.0,0.99044,2.94,0.35,12.0,6,12.115827309074755,Low
6.7,0.33,0.36,2.028148247292285,0.04114194333117518,34.0,116.0,0.99123,2.97,0.31,12.2,8,12.307940639407603,High
6.7,0.33,0.34,2.1400661634962708,0.03536714383729131,39.0,124.0,0.99123,2.99,0.32,12.4,8,12.509710158086417,High
7.8,0.21,0.34,2.5572273113676265,0.038258712117090345,55.0,140.0,0.9959,3.02,0.31,10.3,6,10.342403855808817,Low
7.3,0.2,0.39,1.1939224684724346,0.046883585898850416,24.0,87.0,0.99044,2.94,0.35,12.0,6,12.115827309074755,Low
5.6,0.41,0.22,2.0918640616783932,0.048790164169432,44.0,154.0,0.9931,3.3,0.4,10.5,5,10.572953378310341,Low
7.6,0.15,0.35,1.667706820558076,0.04974209189481407,23.0,98.0,0.99422,3.1,0.44,9.5,6,9.555229224920037,Low
8.5,0.2,0.4,0.7419373447293773,0.044973365642731154,31.0,106.0,0.99194,3.0,0.35,10.5,4,10.585317660342358,Low
6.5,0.24,0.38,0.6931471805599453,0.026641930946421175,31.0,90.0,0.98926,3.24,0.36,12.3,6,12.433536178557711,Low
8.3,0.16,0.37,2.186051276738094,0.0246926125903715,38.0,107.0,0.99306,2.93,0.37,11.9,6,11.9831631522768,Low
5.5,0.12,0.33,0.6931471805599453,0.037295784743696894,23.0,131.0,0.99164,3.25,0.45,9.8,5,9.882618692267355,Low
6.5,0.24,0.38,0.6931471805599453,0.026641930946421175,31.0,90.0,0.98926,3.24,0.36,12.3,6,12.433536178557711,Low
6.2,0.1,0.41,0.6931471805599453,0.039220713153281295,17.0,76.0,0.98988,3.14,0.56,11.4,7,11.516547460298218,High
6.5,0.21,0.4,2.1162555148025524,0.04018178963283184,49.0,115.0,0.99268,3.21,0.43,11.0,6,11.081113752669541,Low
8.7,0.3,0.59,0.9932517730102833,0.044973365642731154,10.0,70.0,0.99373,3.06,0.56,10.8,4,10.868143258229097,Low
6.7,0.18,0.37,0.832909122935104,0.026641930946421175,42.0,125.0,0.98939,3.24,0.37,12.8,7,12.937264375018952,High
6.6,0.19,0.33,1.0296194171811581,0.0344014267173324,42.0,148.0,0.99196,3.15,0.36,10.2,5,10.282672688414856,Low
5.8,0.28,0.3,0.9162907318741551,0.025667746748577788,31.0,114.0,0.98952,3.32,0.6,12.5,7,12.632387420163312,High
7.6,0.24,0.44,1.5686159179138452,0.03633192924739028,49.0,146.0,0.9911,3.06,0.37,11.6,6,11.704167087074968,Low
5.5,0.12,0.33,0.6931471805599453,0.037295784743696894,23.0,131.0,0.99164,3.25,0.45,9.8,5,9.882618692267355,Low
5.7,0.16,0.32,0.7884573603642702,0.03536714383729131,7.0,89.0,0.99111,3.26,0.48,11.0,5,11.098667150972142,Low
7.0,0.21,0.42,1.840549633397487,0.03633192924739028,36.0,123.0,0.99321,3.14,0.52,10.9,6,10.974516970227848,Low
6.4,0.22,0.38,2.312535423847214,0.04305948946044697,35.0,127.0,0.99326,2.97,0.3,11.0,7,11.074643094456638,High
7.9,0.34,0.44,2.0149030205422647,0.026641930946421175,47.0,126.0,0.99124,2.96,0.37,12.5,6,12.610467697025948,Low
6.4,0.22,0.38,2.312535423847214,0.04305948946044697,35.0,127.0,0.99326,2.97,0.3,11.0,7,11.074643094456638,High
6.8,0.21,0.4,1.9878743481543455,0.03149866705937099,40.0,121.0,0.99214,3.18,0.53,12.0,7,12.095067228415344,High
5.2,0.31,0.36,1.8082887711792655,0.03052920503482287,46.0,145.0,0.9897,3.14,0.31,12.4,7,12.529049206830353,High
7.9,0.34,0.44,2.0149030205422647,0.026641930946421175,47.0,126.0,0.99124,2.96,0.37,12.5,6,12.610467697025948,Low
5.6,0.42,0.34,1.2237754316221157,0.02176149178151269,34.0,97.0,0.98915,3.22,0.38,12.8,7,12.940403376636507,High
6.4,0.22,0.38,2.312535423847214,0.04305948946044697,35.0,127.0,0.99326,2.97,0.3,11.0,7,11.074643094456638,High
6.8,0.28,0.34,2.1400661634962708,0.0344014267173324,34.0,177.0,0.99692,3.33,0.43,9.1,5,9.128114592946273,Low
6.8,0.45,0.36,1.791759469228055,0.032467190137501496,28.0,156.0,0.991,3.11,0.4,12.4,7,12.512613521695258,High
6.6,0.29,0.39,2.0476928433652555,0.03052920503482287,22.0,98.0,0.9913,3.15,0.8,12.9,7,13.013214970241098,High
6.8,0.21,0.42,0.7884573603642702,0.04401688541677433,24.0,126.0,0.99234,3.09,0.87,10.9,6,10.984138500917025,Low
6.8,0.25,0.24,0.9555114450274363,0.04401688541677433,39.0,164.0,0.99402,3.53,0.58,10.8,5,10.864972535763869,Low
5.8,0.33,0.23,1.791759469228055,0.05164323315183845,29.0,106.0,0.99458,3.13,0.52,9.0,5,9.049045828389874,Low
8.2,0.3,0.44,2.5952547069568657,0.042101176018635396,52.0,154.0,0.99452,3.04,0.33,12.0,6,12.066122350480635,Low
6.4,0.24,0.32,0.6678293725756554,0.04018178963283184,23.0,131.0,0.99033,3.25,0.35,11.8,5,11.91522017913221,Low
7.5,0.18,0.45,1.7227665977411035,0.04018178963283184,67.0,158.0,0.9927,3.01,0.38,10.6,6,10.677949027903697,Low
5.2,0.335,0.2,0.9932517730102833,0.032467190137501496,17.0,74.0,0.99002,3.34,0.48,12.3,6,12.423991434516475,Low
7.1,0.14,0.33,0.6931471805599453,0.09893994785490356,20.0,54.0,0.99057,3.19,0.64,11.5,6,11.609477371614323,Low
5.8,0.33,0.23,1.791759469228055,0.05164323315183845,29.0,106.0,0.99458,3.13,0.52,9.0,5,9.049045828389874,Low
6.5,0.29,0.25,1.252762968495368,0.13278111123381847,8.0,111.0,0.9927,3.0,0.44,9.9,4,9.972801450589301,Low
6.2,0.35,0.31,1.2809338454620642,0.03536714383729131,37.0,92.0,0.98938,3.27,0.53,12.8,7,12.937395136348016,High
9.0,0.38,0.53,1.1314021114911006,0.09712671073072274,19.0,76.0,0.99001,2.93,0.57,12.9,5,13.030171412409977,Low
6.6,0.24,0.38,2.6210388241125804,0.03343477608623739,8.0,74.0,0.99386,3.1,0.57,12.9,6,12.979695329322038,Low
6.6,0.16,0.34,0.7419373447293773,0.03633192924739028,41.0,115.0,0.9899,3.01,0.68,12.0,6,12.122436609758562,Low
8.2,0.3,0.44,2.5952547069568657,0.042101176018635396,52.0,154.0,0.99452,3.04,0.33,12.0,6,12.066122350480635,Low
5.7,0.15,0.28,1.547562508716013,0.04401688541677433,57.0,151.0,0.9913,3.22,0.27,11.2,6,11.298295167961262,Low
6.6,0.33,0.4,1.2947271675944,0.04018178963283184,35.0,86.0,0.98916,3.11,0.39,13.3,7,13.445751951150472,High
5.7,0.2,0.3,1.252762968495368,0.044973365642731154,38.0,125.0,0.99276,3.34,0.5,9.9,6,9.97219871872356,Low
6.8,0.27,0.37,2.2192034840549946,0.05354076692802982,52.0,192.0,0.99586,3.11,0.52,9.5,6,9.539493503102847,Low
6.8,0.27,0.42,2.1162555148025524,0.05259245011917058,58.0,200.0,0.99556,3.12,0.49,9.4,6,9.441922134276187,Low
6.2,0.2,0.26,0.7419373447293773,0.045928931888399804,42.0,119.0,0.99158,3.48,0.6,11.0,7,11.093406482583351,High
6.7,0.13,0.57,2.028148247292285,0.05448818528406973,60.0,150.0,0.99548,2.96,0.43,9.4,6,9.442680917748222,Low
6.8,0.21,0.37,2.0794415416798357,0.037295784743696894,27.0,107.0,0.99206,2.98,0.82,11.5,6,11.592040803983629,Low
6.7,0.31,0.32,2.740840023925201,0.037295784743696894,6.0,79.0,0.99412,3.14,0.34,12.5,5,12.573934736249145,Low
6.2,0.2,0.29,2.5494451709255714,0.0344014267173324,21.0,93.0,0.99364,3.18,0.34,11.9,6,11.976168431222577,Low
6.6,0.25,0.34,1.3862943611198906,0.05259245011917058,22.0,141.0,0.99338,3.26,0.47,10.4,6,10.469306811089412,Low
5.7,0.15,0.28,1.547562508716013,0.04401688541677433,57.0,151.0,0.9913,3.22,0.27,11.2,6,11.298295167961262,Low
6.9,0.22,0.39,1.9459101490553132,0.0344014267173324,44.0,141.0,0.99123,3.11,0.33,12.5,6,12.610594917425823,Low
6.4,0.23,0.35,1.7227665977411035,0.038258712117090345,43.0,147.0,0.99216,3.18,0.4,11.0,7,11.086921464279955,High
7.6,0.27,0.29,1.252762968495368,0.05732506661926941,37.0,115.0,0.99328,3.09,0.37,9.8,5,9.866301546391753,Low
6.6,0.34,0.24,1.4586150226995167,0.03343477608623739,29.0,99.0,0.99031,3.1,0.4,12.3,7,12.420353222728236,High
6.4,0.16,0.42,0.6931471805599453,0.03536714383729131,29.0,113.0,0.9908,3.18,0.52,11.0,6,11.102139685102946,Low
5.8,0.3,0.42,0.7419373447293773,0.03536714383729131,19.0,113.0,0.98871,3.1,0.46,12.6,7,12.743878386989106,High
7.0,0.29,0.35,0.8754687373538999,0.03536714383729131,42.0,109.0,0.99119,3.31,0.62,11.6,6,11.703104349317487,Low
6.6,0.34,0.24,1.4586150226995167,0.03343477608623739,29.0,99.0,0.99031,3.1,0.4,12.3,7,12.420353222728236,High
6.7,0.21,0.36,2.256541154492639,0.019802627296179712,20.0,86.0,0.99146,3.19,0.22,13.4,7,13.515421701329354,High
7.6,0.27,0.29,1.252762968495368,0.05732506661926941,37.0,115.0,0.99328,3.09,0.37,9.8,5,9.866301546391753,Low
6.8,0.22,0.41,2.0412203288596382,0.03343477608623739,39.0,116.0,0.99245,3.18,0.46,11.5,6,11.587485515643104,Low
7.7,0.27,0.49,1.5686159179138452,0.03633192924739028,46.0,139.0,0.99116,3.04,0.38,11.6,6,11.703458573792323,Low
6.4,0.25,0.37,1.7047480922384253,0.038258712117090345,41.0,147.0,0.9921,3.18,0.4,11.1,7,11.188388267311764,High
6.4,0.23,0.35,1.7227665977411035,0.038258712117090345,43.0,147.0,0.99216,3.18,0.4,11.0,7,11.086921464279955,High
6.7,0.13,0.45,1.6486586255873816,0.042101176018635396,52.0,131.0,0.99162,3.06,0.54,11.3,6,11.395494241745832,Low
6.7,0.24,0.37,2.509599262378372,0.042101176018635396,64.0,173.0,0.99632,3.08,0.53,9.9,6,9.93656656495905,Low
7.1,0.26,0.37,1.8718021769015913,0.0246926125903715,31.0,105.0,0.99082,3.06,0.33,12.6,8,12.71673967017218,High
5.3,0.3,0.16,1.6486586255873816,0.028587456851912555,37.0,100.0,0.9905,3.3,0.36,11.8,8,11.913175164058556,High
7.1,0.38,0.4,1.1631508098056809,0.04114194333117518,54.0,201.0,0.99177,3.03,0.5,11.4,5,11.494600562630449,Low
7.4,0.19,0.31,2.740840023925201,0.04401688541677433,39.0,193.0,0.9986,3.1,0.5,9.2,6,9.21289805728019,Low
7.4,0.19,0.31,2.740840023925201,0.04401688541677433,39.0,193.0,0.9986,3.1,0.5,9.2,6,9.21289805728019,Low
7.4,0.19,0.31,2.740840023925201,0.04401688541677433,39.0,193.0,0.9986,3.1,0.5,9.2,6,9.21289805728019,Low
7.4,0.19,0.31,2.740840023925201,0.04401688541677433,39.0,193.0,0.9986,3.1,0.5,9.2,6,9.21289805728019,Low
7.4,0.19,0.31,2.740840023925201,0.04401688541677433,39.0,193.0,0.9986,3.1,0.5,9.2,6,9.21289805728019,Low
7.4,0.19,0.31,2.740840023925201,0.04401688541677433,39.0,193.0,0.9986,3.1,0.5,9.2,6,9.21289805728019,Low
6.3,0.32,0.32,0.9162907318741551,0.0295588022415444,24.0,101.0,0.98923,3.21,0.42,13.0,5,13.141534324676767,Low
7.6,0.19,0.32,2.9831534913471307,0.045928931888399804,32.0,193.0,1.00014,3.1,0.5,9.3,7,9.298698182254485,High
6.5,0.26,0.31,1.5260563034950492,0.0295588022415444,36.0,92.0,0.99026,3.22,0.62,12.6,8,12.72393108880496,High
5.9,0.24,0.12,0.8754687373538999,0.0344014267173324,60.0,247.0,0.99358,3.34,0.44,9.6,6,9.662030234102941,Low
4.2,0.215,0.23,1.8082887711792655,0.04018178963283184,64.0,157.0,0.99688,3.42,0.44,8.0,3,8.025038118931064,Low
8.1,0.24,0.32,2.4423470353692043,0.0295588022415444,34.0,105.0,0.99407,3.11,0.42,11.8,6,11.870391421127286,Low
5.8,0.23,0.2,1.0986122886681098,0.042101176018635396,39.0,154.0,0.99226,3.21,0.39,10.2,6,10.27956382399774,Low
7.5,0.33,0.36,1.2809338454620642,0.04974209189481407,26.0,126.0,0.99097,3.32,0.53,12.7,6,12.815726005832667,Low
6.6,0.38,0.36,2.322387720290225,0.05921185963184609,42.0,214.0,0.9976,3.31,0.56,9.4,5,9.422614274258219,Low
6.4,0.15,0.29,1.0296194171811581,0.04305948946044697,21.0,115.0,0.99166,3.1,0.38,10.2,5,10.28578343383821,Low
6.5,0.32,0.34,1.9021075263969205,0.04305948946044697,27.0,91.0,0.99184,3.28,0.6,12.0,7,12.098725600903371,High
7.5,0.22,0.32,1.2237754316221157,0.04401688541677433,29.0,100.0,0.99135,3.08,0.6,11.3,7,11.398597871589248,High
6.4,0.23,0.32,1.0647107369924282,0.037295784743696894,40.0,118.0,0.99074,3.32,0.53,11.8,7,11.910289278720958,High
6.1,0.22,0.31,0.8754687373538999,0.038258712117090345,40.0,129.0,0.99193,3.45,0.59,10.9,5,10.98867863659734,Low
6.5,0.48,0.02,0.6418538861723948,0.042101176018635396,32.0,99.0,0.99226,3.14,0.47,9.8,4,9.876443674037047,Low
6.6,0.23,0.3,1.7227665977411035,0.05826890812397577,29.0,154.0,0.99142,3.23,0.49,12.2,8,12.305581892638841,High
6.4,0.16,0.25,0.8754687373538999,0.055434706888100586,21.0,125.0,0.99091,3.23,0.44,11.1,7,11.201824585482031,High
6.6,0.38,0.36,2.322387720290225,0.05921185963184609,42.0,214.0,0.9976,3.31,0.56,9.4,5,9.422614274258219,Low
7.4,0.16,0.32,0.8754687373538999,0.06297479916138844,23.0,140.0,0.99134,3.06,0.47,11.4,6,11.499586418383199,Low
6.4,0.15,0.29,1.0296194171811581,0.04305948946044697,21.0,115.0,0.99166,3.1,0.38,10.2,5,10.28578343383821,Low
6.5,0.32,0.3,1.1939224684724346,0.04974209189481407,20.0,127.0,0.98964,3.13,0.52,12.8,6,12.933996200638617,Low
6.7,0.12,0.36,1.1939224684724346,0.038258712117090345,43.0,125.0,0.99229,3.07,0.67,10.1,7,10.178476050348184,High
6.6,0.2,0.14,1.6863989535702288,0.16889853646181394,35.0,168.0,0.99396,2.93,0.45,9.4,6,9.457121010905873,Low
8.0,0.34,0.25,2.0014800002101243,0.0344014267173324,38.0,103.0,0.99148,2.91,0.23,12.2,6,12.30483721305523,Low
6.8,0.23,0.31,1.33500106673234,0.045928931888399804,40.0,122.0,0.99126,3.06,0.64,10.9,7,10.9961059661441,High
6.8,0.21,0.31,1.3609765531356006,0.044973365642731154,40.0,121.0,0.9913,3.07,0.65,10.9,7,10.995662261676587,High
6.6,0.2,0.14,1.6863989535702288,0.16889853646181394,35.0,168.0,0.99396,2.93,0.45,9.4,6,9.457121010905873,Low
6.6,0.28,0.42,2.2192034840549946,0.04305948946044697,60.0,196.0,0.99562,3.14,0.48,9.4,5,9.441353126694924,Low
7.8,0.25,0.37,0.6931471805599453,0.042101176018635396,10.0,80.0,0.99128,3.08,0.38,11.4,5,11.50028246307804,Low
6.6,0.28,0.41,2.0794415416798357,0.044973365642731154,59.0,194.0,0.99558,3.14,0.48,9.4,5,9.441732457461983,Low
6.8,0.17,0.35,1.0296194171811581,0.039220713153281295,29.0,84.0,0.98961,2.91,0.57,12.0,7,12.125989025979932,High
7.3,0.25,0.28,0.9162907318741551,0.042101176018635396,19.0,113.0,0.99338,3.38,0.56,10.1,6,10.16730757615414,Low
6.6,0.28,0.41,2.0794415416798357,0.044973365642731154,59.0,194.0,0.99558,3.14,0.48,9.4,5,9.441732457461983,Low
6.6,0.28,0.42,2.2192034840549946,0.04305948946044697,60.0,196.0,0.99562,3.14,0.48,9.4,5,9.441353126694924,Low
6.5,0.25,0.5,2.151762203259462,0.045928931888399804,54.0,184.0,0.99572,3.17,0.45,9.2,5,9.239545253685774,Low
6.3,0.24,0.35,1.1939224684724346,0.038258712117090345,43.0,109.0,0.99056,3.34,0.44,11.8,6,11.91245356162171,Low
6.8,0.32,0.32,2.272125885509337,0.028587456851912555,31.0,105.0,0.99146,3.0,0.34,12.3,7,12.405946785548586,High
7.8,0.25,0.37,0.6931471805599453,0.042101176018635396,10.0,80.0,0.99128,3.08,0.38,11.4,5,11.50028246307804,Low
5.6,0.12,0.33,1.3609765531356006,0.04305948946044697,21.0,73.0,0.98896,3.17,0.32,12.9,8,13.044005824300276,High
6.6,0.24,0.28,2.0412203288596382,0.03149866705937099,26.0,91.0,0.99172,3.13,0.32,12.3,6,12.402694308877505,Low
6.3,0.22,0.34,1.791759469228055,0.03149866705937099,36.0,93.0,0.99012,3.27,0.36,13.5,7,13.634710944127985,High
6.0,0.32,0.3,1.0647107369924282,0.032467190137501496,41.0,142.0,0.98912,3.29,0.42,12.8,7,12.940795858945325,High
6.0,0.32,0.3,1.0647107369924282,0.032467190137501496,41.0,142.0,0.98912,3.29,0.42,12.8,7,12.940795858945325,High
9.4,0.24,0.29,2.2512917986064953,0.03633192924739028,124.0,208.0,0.99395,2.9,0.38,11.0,3,11.06695507822325,Low
6.4,0.35,0.28,2.6100697927420065,0.038258712117090345,19.0,124.0,0.99539,3.2,0.43,10.6,6,10.6490923155748,Low
6.7,0.46,0.27,1.824549292051046,0.038258712117090345,35.0,96.0,0.99129,3.16,0.44,12.4,7,12.508952980459805,High
6.3,0.3,0.29,1.1314021114911006,0.046883585898850416,33.0,142.0,0.98956,3.22,0.46,12.9,7,13.036096851125754,High
6.0,0.19,0.29,0.7419373447293773,0.045928931888399804,67.0,152.0,0.9916,3.54,0.59,11.1,7,11.194029850746269,High
5.9,0.24,0.28,0.832909122935104,0.03149866705937099,36.0,95.0,0.98889,3.08,0.64,12.9,7,13.04492916300094,High
7.3,0.145,0.33,0.7419373447293773,0.04114194333117518,14.0,64.0,0.99012,3.1,0.37,11.8,7,11.917747343756313,High
6.6,0.435,0.38,2.322387720290225,0.05638033343610764,66.0,243.0,0.99833,3.23,0.54,9.1,6,9.11522242144381,Low
5.8,0.18,0.37,0.7884573603642702,0.03536714383729131,19.0,74.0,0.98853,3.09,0.49,12.7,7,12.847359210140308,High
5.8,0.18,0.37,0.7419373447293773,0.03536714383729131,31.0,96.0,0.98942,3.16,0.48,12.0,6,12.128317600210224,Low
5.6,0.32,0.32,2.2300144001592104,0.042101176018635396,32.0,105.0,0.99266,3.24,0.47,11.2,6,11.282815868474604,Low
6.6,0.16,0.35,1.0296194171811581,0.04114194333117518,26.0,105.0,0.98962,3.19,0.75,12.4,7,12.530062044016894,High
5.1,0.21,0.28,0.8754687373538999,0.045928931888399804,48.0,148.0,0.99168,3.5,0.49,10.4,5,10.487253952888029,Low
7.5,0.29,0.36,2.8154087194227095,0.048790164169432,29.0,124.0,0.9968,3.06,0.54,10.4,5,10.433386837881221,Low
6.0,0.26,0.33,1.6770965609079151,0.039220713153281295,15.0,80.0,0.98934,3.29,0.5,12.7,6,12.836840722097559,Low
5.7,0.26,0.3,1.0296194171811581,0.038258712117090345,30.0,105.0,0.98995,3.48,0.52,12.5,7,12.62690034850245,High
7.1,0.17,0.31,0.9555114450274363,0.03633192924739028,15.0,103.0,0.991,3.14,0.5,12.0,6,12.108980827447024,Low
6.9,0.17,0.3,1.0986122886681098,0.045928931888399804,13.0,117.0,0.99152,3.16,0.51,11.6,6,11.699209294820074,Low
6.8,0.25,0.28,1.791759469228055,0.0344014267173324,42.0,126.0,0.99048,3.12,0.38,12.6,7,12.721104918827235,High
6.6,0.17,0.28,1.0296194171811581,0.04114194333117518,62.0,178.0,0.99204,3.15,0.42,10.2,5,10.281843474053465,Low
5.8,0.17,0.36,0.832909122935104,0.03536714383729131,11.0,70.0,0.99202,3.43,0.68,10.4,7,10.483659603637024,High
6.4,0.24,0.29,0.6931471805599453,0.037295784743696894,18.0,122.0,0.9906,3.3,0.42,11.5,5,11.609125782354129,Low
6.7,0.21,0.34,0.8754687373538999,0.04783732941416013,36.0,112.0,0.99091,3.02,0.5,11.0,6,11.100907246874085,Low
6.7,0.23,0.33,2.2082744135228043,0.046883585898850416,45.0,176.0,0.99472,3.11,0.52,10.1,6,10.153611066430754,Low
6.8,0.23,0.32,2.2617630984737906,0.044973365642731154,47.0,159.0,0.99452,3.08,0.52,10.5,6,10.557857056670555,Low
6.5,0.22,0.28,1.547562508716013,0.05732506661926941,29.0,151.0,0.99177,3.23,0.41,12.1,7,12.200409369107756,High
5.1,0.165,0.22,1.9021075263969205,0.045928931888399804,42.0,146.0,0.9934,3.18,0.55,9.9,6,9.965774109120193,Low
6.6,0.425,0.25,1.208960345836975,0.03343477608623739,23.0,87.0,0.99082,3.05,0.41,11.4,6,11.505621606346258,Low
6.9,0.38,0.29,2.6844403354630764,0.046883585898850416,52.0,189.0,0.99784,3.0,0.6,9.5,6,9.520564419145355,Low
6.9,0.38,0.29,2.6844403354630764,0.046883585898850416,52.0,189.0,0.99784,3.0,0.6,9.5,6,9.520564419145355,Low
6.9,0.38,0.29,2.6844403354630764,0.046883585898850416,52.0,189.0,0.99784,3.0,0.6,9.5,6,9.520564419145355,Low
7.2,0.27,0.28,2.785011242238338,0.044973365642731154,6.0,41.0,0.99665,3.17,0.39,10.9,6,10.936637736416998,Low
7.6,0.17,0.27,1.7227665977411035,0.048790164169432,23.0,98.0,0.99422,3.08,0.47,9.5,6,9.555229224920037,Low
6.2,0.3,0.31,0.7884573603642702,0.046883585898850416,19.0,125.0,0.98999,3.32,0.54,12.6,6,12.727401286881685,Low
7.6,0.17,0.27,1.7227665977411035,0.048790164169432,23.0,98.0,0.99422,3.08,0.47,9.5,6,9.555229224920037,Low
6.5,0.26,0.32,2.0347056478384444,0.05732506661926941,34.0,104.0,0.99254,3.18,0.42,11.1,5,11.183428375682592,Low
6.9,0.36,0.28,2.6775909936175015,0.046883585898850416,51.0,189.0,0.99782,3.0,0.6,9.5,7,9.520755246437233,High
6.9,0.38,0.29,2.6844403354630764,0.046883585898850416,52.0,189.0,0.99784,3.0,0.6,9.5,6,9.520564419145355,Low
6.8,0.18,0.24,2.379546134130174,0.05638033343610764,64.0,188.0,0.9952,3.13,0.51,10.6,6,10.65112540192926,Low
6.7,0.18,0.24,2.424802725718295,0.055434706888100586,64.0,185.0,0.99519,3.12,0.5,10.6,6,10.651232427978577,Low
6.6,0.16,0.21,2.0412203288596382,0.05354076692802982,43.0,157.0,0.99384,3.15,0.52,10.8,6,10.866940352571843,Low
7.2,0.27,0.28,2.785011242238338,0.044973365642731154,6.0,41.0,0.99665,3.17,0.39,10.9,6,10.936637736416998,Low
6.4,0.17,0.27,2.388762789235098,0.045928931888399804,26.0,101.0,0.99596,3.34,0.5,9.9,6,9.940158239286719,Low
7.2,0.22,0.28,2.1041341542702074,0.05826890812397577,41.0,132.0,0.9935,3.08,0.59,11.3,6,11.373930548565678,Low
6.0,0.22,0.28,0.7419373447293773,0.03343477608623739,47.0,90.0,0.98862,3.22,0.38,12.6,6,12.745038538568913,Low
6.7,0.36,0.28,2.2300144001592104,0.03343477608623739,29.0,81.0,0.99151,2.96,0.39,12.5,6,12.607033716250971,Low
5.9,0.2,0.28,2.624668592163159,0.037295784743696894,29.0,132.0,0.99426,3.31,0.57,11.8,7,11.868123026170217,High
5.3,0.32,0.23,2.365559892155434,0.025667746748577788,26.0,119.0,0.99168,3.18,0.53,12.2,6,12.302355598580187,Low
6.8,0.2,0.28,2.6100697927420065,0.046883585898850416,54.0,136.0,0.99556,3.19,0.37,10.7,6,10.747719876250551,Low
6.0,0.22,0.33,2.580216829592325,0.032467190137501496,25.0,97.0,0.99356,3.17,0.42,11.3,7,11.373243689359477,High
6.7,0.36,0.28,2.2300144001592104,0.03343477608623739,29.0,81.0,0.99151,2.96,0.39,12.5,6,12.607033716250971,Low
6.5,0.43,0.28,2.505525936990736,0.03149866705937099,31.0,87.0,0.9922,3.02,0.38,12.4,6,12.497480346704295,Low
7.1,0.18,0.49,0.832909122935104,0.032467190137501496,12.0,72.0,0.99072,3.05,0.53,11.3,7,11.405846253229974,High
6.4,0.17,0.27,2.388762789235098,0.045928931888399804,26.0,101.0,0.99596,3.34,0.5,9.9,6,9.940158239286719,Low
7.2,0.22,0.28,2.1041341542702074,0.05826890812397577,41.0,132.0,0.9935,3.08,0.59,11.3,6,11.373930548565678,Low
6.0,0.22,0.28,0.7419373447293773,0.03343477608623739,47.0,90.0,0.98862,3.22,0.38,12.6,6,12.745038538568913,Low
6.0,0.2,0.26,0.7419373447293773,0.032467190137501496,38.0,67.0,0.98954,3.14,0.38,11.5,6,11.621561533641895,Low
6.2,0.3,0.21,0.7419373447293773,0.03149866705937099,31.0,111.0,0.9889,2.97,0.42,12.2,6,12.336940034381636,Low
6.0,0.29,0.25,0.8754687373538999,0.032467190137501496,30.0,114.0,0.98794,3.08,0.43,13.2,6,13.361135291616899,Low
6.6,0.18,0.28,0.9932517730102833,0.04018178963283184,53.0,161.0,0.99207,3.13,0.45,10.2,6,10.28153255314645,Low
7.0,0.22,0.28,2.451005098112319,0.038258712117090345,32.0,117.0,0.99355,3.05,0.55,11.5,7,11.574656534648483,High
